tweet_id,text,location
ID_1167542507929890816,Florida governor Friday urged residents stock least weeks worth food water medicine prepare lose power cellphone service days Hurricane Dorian makes landfall early next week,Florida
ID_1112444338393571328,RT Purchase song help victims CycloneIdai Life spreading love lending helping hand h,
ID_1003347134031257600,FLOODING MontgomeryCounty Maryland I Route end ramp merge lane flooded causing vehicles swerve onto Without merging,I-495 at Route 29 Maryland MontgomeryCounty
ID_1030858105028919296,People Kerala going toughest times They lost lives damage homes property unthinkable My appeal everybody please donate money clothes anything helps times crisis F KeralaReliefFund,Kerala
ID_721727492462157824,Awful I cousins displaced Guayaquil dont know extent damage home,Guayaquil
ID_1030746165489221632,Even furry friends need rescued taken care Please take second RT Thank sparing seconds right thing KeralaFloodRelief KeralaFlood,
ID_1107332831410380800,How donate CycloneIdai ecocash biller code CycloneIdaiZW chimanimani Zimbabwe,Zimbabwe
ID_1111471655707136000,Across parts US Midwest farmers worried future Floods Livestock drownedstranded valuable unsold stored grain ruined submerged storage bins fields like lakes casting doubt whether planted year,U.S.
ID_732544854954151936,RT Growing wildfire forces evacuation Fort McMurray oilsands camps A mandatory evacuation order issued N,Fort McMurray
ID_913361596981891072,Official Soldiers st CAB preparing deploy Puerto Rico Hurricane Maria relief,Puerto Rico
ID_1061384431917707264,Kourtney Kardashian Will Smith Orlando Bloom celebrities share updates fate homes result horrible California wildfires via,California
ID_1039918762726707200,Was going donate money kids Michigan dont access clean water people Carolinas get slammed hurricane Florence But nope ITS NEW MOTHERFUCKING IPHONE DAY,Carolinas Michigan
ID_912188694504857600,Puerto Rican players across MLB search ways help Hurricane Maria devastates island,Puerto Rican
ID_721753076583936000,Interested donating towards relief EcuadorEarthquake towards small coastal towns Join FB event,
ID_1037205918012895232,I thank leadership workers valuable contribution towards flood relief efforts Kerala Congress party continue stand firmly behind people state,Kerala
ID_768507502208098304,Can help Italy Please send message ItalyEarthquake PrayForItaly,Italy
ID_1168261131091288064,Persons Treasure Cay stay shelters eye Hurricane Dorian passing area next hour STAY IN YOUR SHELTERS TIL AT LEAST pm evening Dont venture eye Dorian STAY IN YOUR SHELTERS,
ID_1117831326751531008,Video relief workers briefing airport helping need africa nonprofit cycloneidai malaria cholera aid aids fund donate careforlife Mozambique beira,Mozambique africa beira
ID_1039890019035623424,CAT Florence sustained winds mph Carolina landfall Fri CRAWLINGcatastrophic rain IMPACTS Dangerous storm surge exceeds ft spots Stalled storm leads lifethreatening flooding rain FEET isolated Destructive surf hurricane winds kolrwx,Carolina
ID_910536603411431424,RT If want help MexicoCityearthquake mexico earthquake Pls RT,mexico
ID_907491036578156544,Police rescue woman baby floodwater Hurricane Irma,
ID_771446853736935424,Omg Earthquake tsunami warnings Looks like I cant walk work Stay safe everyone A fridaay,
ID_1028882991509118976,From Australia America Greek diaspora communities rallying help following Greeces devastating wildfires My piece,America Australia
ID_914852072314621952,RT RT NCNG PR help recovery efforts HurricaneMaria via,PR
ID_910731137764528128,Aid workers evacuated school several children including Frida Sofia still trapped Now slowly returning rescue efforts Big setback,
ID_1022046860431831040,Greecefires Heres help affected wildfires Athens whether youre living Greece abroad updated information donations,Athens Greece
ID_1001839097131003904,RT Affected recent heavy rains floods Contact see may qualify tax relief,
ID_1039605262846513152,Using data I took look drug companies plants could affected HurricaneFlorence major companies including Pfizer Merck,
ID_783827736338964480,Relief work way Haiti,Haiti
ID_1064247708477779968,A Missouri women named Heather Bell headed California help people recover wildfires Shes stopping along way asking people donate goods makes way California,California Missouri
ID_872943584424677376,RT respect Skipper dedicated win flood victims SLvsIND iccchampionstrophy FloodSL,
ID_1022141856694583296,Attention immigrants refugees living Athens Lets unite help honorable people Greece More people killed many others wounded horrendous fire regions surrounding Athens The Greek government declared emergency,Athens Greece Greek
ID_910764274091483136,tell rumors right That donated k USD victims Mexico Citys earthquake,Mexico Citys
ID_1110463175194017792,Dogs rescued floods Nebraska WHO THE FUCK LEAVES THEIR PETS BEHIND You dont get back get charged abandonment Assholes,Nebraska
ID_783770397003034624,TheNewsClub Update Hurricane Matthew blamed deaths officials say Haiti Dominican Republic,Dominican Republic Haiti
ID_1112791187918815232,FEMA helping connect Nebraskans aid help restore homes businesses My latest,Nebraskans
ID_722179485416693760,Hey conie Shout Ecuadors people On Saturday sufer earthquake Our nation pain We need alota help,Ecuadors
ID_1041975230661636096,Help needed HurricaneFlorence HurricaneFlorenceNC,
ID_1167547199993122816,Stock much supplies make sure theres enough waterbatteryfor storm We think prepping think aftermath Take cash well,
ID_1108660004905799680,Twitter million people affected CycloneIdai need help Donate,
ID_1031486763150319616,APNGOs Announced Crores Donation For Kerala Floods MahaaNews,Kerala
ID_900928755966681088,Mandatory evacuation implemented Victoria County Hurricane Harvey hits KSATnews,Victoria County
ID_1107302237049667584,Please like retweet message reach many people possible We need hands deck far need far much CycloneIdaiZW zimbabwe Bulawayo Harare,Bulawayo Harare zimbabwe
ID_1001205140878188544,RT The Latest One person missing flash flooding struck historic Ellicott City Maryland,Ellicott Maryland
ID_1111880956879798272,CycloneIdai destroys Zimbabwe farms deepening food crisis News,Zimbabwe
ID_783385695784173568,go haiti hurricane help give food,haiti
ID_1030407748431663104,Death toll crosses KeralaFloods continue remain grim KeralaFloods KeralaFloodRelief KeralaFlood,
ID_722212836961861632,RT need help taking donations Miami Fl Ecuador already volunteered help please h,Ecuador Fl Miami
ID_879534428611117056,In disaster relief team helped calves affected flooding SriLanka You help,SriLanka
ID_903365767944691712,Statement UILa waiver granted students displaced Hurricane Harvey order participate athletic competition,
ID_1033092505170919424,Muslims Christians taking refuge temples given tasty payasam sent home wellbeing assured Meanwhile Hindus given shelter churches mosques listen sermons azaan attempts made convert KeralaFloods,
ID_1168191111627755520,Dorians central pressure recorded mb inches mercury Keep mind measurement mercury usually inches MBs Below inches worse mb storms deliver catastrophic damage warzone stuff,
ID_910689695671001088,You pay attention whats going Mexico right In need help earthquake,Mexico
ID_903505866887974912,Hurricane Harvey killed least people via Manyore Post,
ID_721882752862318592,RT EcuadorEarthquake Shocking images captured drone show destruction caused earthquake,
ID_901758426816110592,RT HurricaneHarvey A lot animals pets need help Keep eye give hand dont let die Houston,Houston
ID_728734480786132992,Devastating images damage Fort Mac NYTimes war photographer Tyler Hicks,Fort Mac
ID_1111288568398385152,For people around world want help country recover CycloneIdai information contribute cause,
ID_874484880465432576,Since arriving June USSLakeErie Sailors supporting SriLanka humanitarian assistance operations wake flooding landslides,SriLanka
ID_769280498170490880,ItalyEarthquake death toll hits state funeral planned rescue operation areas called via,
ID_1036335088391213056,ARR donated CR KeralaFloodRelief keralafloods,
ID_1001454620747620352,Maryland Governor declares state emergency flash flooding HeatMap Column Flood Flooding Floods,Maryland
ID_901228116928065536,Checking homeless especially drainage ditches Many didnt know coming Theyre shelter bound HurricaneHarvey,
ID_908326647119609856,An earthquake struck parts Virginia West Virginia appears left little damage,Virginia West Virginia
ID_771448062464045056,RT Tsunami warning issued magnitude earthquake hits New Zealand civil defence authorities say,New Zealand
ID_914999482193920000,Mexico problems earthquake many people died others dont house,Mexico
ID_730066926777536512,RT Officials surveying damage wildfire Alberta The destroyed homes heartbreaking Via,Alberta
ID_1110372936395849728,RT Iowa farmers send relief love aid Nebraska flood victims,Iowa Nebraska
ID_1026871661130215424,Experts warn pollution areas hit Attica wildfires KnewsCy KNEWS Greece Attica,Attica Greece
ID_768483401213079552,RT A dog rescued collapsed building following devastating ItalyEarthquake,
ID_906214260535111680,Hurricane Matthew damage forgotten Washington Harvey Irma take toll ncga ncpol ncgov,Washington
ID_721578672977813504,RT Wasnt house collapsed Town near epicenter Heavy damage Pedernales Ecuador Earthquake,Ecuador Pedernales
ID_907373768737218560,We bring dignity hope women girls Barbuda suffered HurricaneIrma Donate,Barbuda
ID_1115909327146106880,Indian Navy says INS Magar amphibious warfare vessel sailed Port Beira Mozambique Mumbai relief material cyclonehit country,Mozambique Mumbai
ID_912421560509636608,RT Worlds bravest dog rescued collapsed building six days Mexico City earthquake,Mexico
ID_1108128119880331264,Report Beira On th March Central regional Mozambique particularly city Beira heavily affected Cyclone IDAI There extensive wind water damage city surrounding area loss lives property,Beira Mozambique
ID_1167522856462254080,HurricaneDorian Bahamas Prime Minister Hubert Minnis urged Bahamians living vulnerable areas foolish try ride DorianHe said people need evacuate emergency personnel cant expected risk lives travelalert hurricane BahamaS,BahamaS Bahamas
ID_783696221672181760,Hurricane Matthew kills across Caribbean Haitian families affected agency says,
ID_913249534117113856,science Hurricane Maria damage threatens Arecibo Observatorys future,
ID_912436078526844928,Our useless president isnt damn thing help citizens Puerto Rico If funds donate contact,Puerto Rico
ID_1111121403401531392,honored playing great state Nebraska tmrw recently experienced worst flooding history call make donation support American Red Cross NebraskaStrong,Nebraska
ID_797878671696478208,Any update water supply brooklyn eqnz wgtnwaternz,brooklyn
ID_1107286886207447040,So many initiatives collection donations victims CycloneIdai While good hope transparency accountability receipt distribution,
ID_729155340416225280,RT RT In wildfire evacuation pets needs toobuild kit animals today WildfirePrepDay,
ID_1021728450321756160,Hellenic Red Cross teams treating injured supporting search rescue efforts Greecefires continue put lives risk,
ID_797798960391782400,RT website details evacuation zones youre unsure eqnz Libby,
ID_1065315638061629440,USDepartmentOfLabor announced week assist victims CaliforniaWildfires employmentrelated ways employer CampFire HillFire WoosleyFire wildfires wildfirerelief calchamber,
