tweet_id,text,location
ID_1111471655707136000,across part US Midwest farmer worry future flood Livestock drownedstrande valuable unsold store grain ruin submerge storage bin field like lake cast doubt whether plant year,U.S. US
ID_732544854954151936,RT grow wildfire force evacuation Fort McMurray oilsand camp a mandatory evacuation order issue n,Fort McMurray RT
ID_913361596981891072,official Soldiers st CAB prepare deploy Puerto Rico Hurricane Maria relief,Puerto Puerto Rico Hurricane Rico
ID_1061384431917707264,Kourtney Kardashian Will Smith Orlando Bloom celebrity share update fate home result horrible California wildfire via,California
ID_1039918762726707200,be go donate money kid Michigan do not access clean water people Carolinas get slam hurricane Florence but nope its new MOTHERFUCKING IPHONE DAY,Carolinas Michigan
ID_912188694504857600,puerto rican player across MLB search way help Hurricane Maria devastate island,Puerto Rican
ID_721753076583936000,interested donate towards relief EcuadorEarthquake towards small coastal town Join FB event,
ID_1037205918012895232,I thank leadership worker valuable contribution towards flood relief effort Kerala Congress party continue stand firmly behind people state,Kerala
ID_768507502208098304,can help Italy please send message ItalyEarthquake PrayForItaly,Italy
ID_1168261131091288064,person Treasure Cay stay shelter eye Hurricane Dorian pass area next hour stay in your shelter TIL at LEAST pm evening do not venture eye Dorian stay in your shelter,
ID_1117831326751531008,video relief worker briefing airport help need africa nonprofit cycloneidai malaria cholera aid aids fund donate careforlife Mozambique beira,Mozambique africa beira
ID_1039890019035623424,CAT Florence sustain wind mph Carolina landfall Fri CRAWLINGcatastrophic rain IMPACTS dangerous storm surge exceed ft spot stall storm lead lifethreatene flooding rain feet isolate destructive surf hurricane wind kolrwx,Carolina kolrwx
ID_910536603411431424,RT if want help MexicoCityearthquake mexico earthquake Pls RT,Pls RT RT mexico
ID_907491036578156544,Police rescue woman baby floodwater Hurricane Irma,
ID_771446853736935424,Omg Earthquake tsunami warning look like I can not walk work stay safe everyone a fridaay,fridaay
ID_1028882991509118976,from Australia America Greek diaspora community rally help follow greece devastating wildfire my piece,America Australia greece
ID_914852072314621952,RT RT NCNG PR help recovery effort HurricaneMaria via,PR
ID_910731137764528128,aid worker evacuate school several child include Frida Sofia still trap now slowly return rescue effort big setback,
ID_1022046860431831040,Greecefires here help affect wildfire Athens whether you re live Greece abroad update information donation,Athens Greece
ID_1001839097131003904,RT affected recent heavy rain flood contact see may qualify tax relief,RT
ID_1039605262846513152,use datum I take look drug company plant could affect HurricaneFlorence major company include Pfizer Merck,
ID_783827736338964480,relief work way Haiti,Haiti
ID_1064247708477779968,a Missouri woman name Heather Bell head California help people recover wildfire she s stop along way ask people donate good make way California,California Missouri
ID_872943584424677376,RT respect Skipper dedicate win flood victim SLvsIND iccchampionstrophy FloodSL,RT
ID_1022141856694583296,attention immigrant refugee live Athens let unite help honorable people Greece More people kill many other wound horrendous fire region surround Athens the greek government declare emergency,Athens Greece Greek
ID_910764274091483136,tell rumor right that donate k usd victim Mexico Citys earthquake,Citys Mexico Mexico Citys
ID_1110463175194017792,dog rescue flood Nebraska WHO the fuck leaves their pets BEHIND you do not get back get charge abandonment asshole,Nebraska
ID_783770397003034624,TheNewsClub Update Hurricane Matthew blame death official say Haiti Dominican Republic,Dominican Haiti Haiti Dominican Republic Republic
ID_1112791187918815232,FEMA helping connect Nebraskans aid help restore home business my late,Nebraskans
ID_722179485416693760,hey conie Shout Ecuadors people on Saturday sufer earthquake our nation pain we need alota help,Ecuadors
ID_1041975230661636096,help need HurricaneFlorence hurricaneflorencenc,
ID_1167547199993122816,stock much supply make sure there s enough waterbatteryfor storm we think preppe think aftermath take cash well,
ID_1108660004905799680,Twitter million people affect CycloneIdai need help donate,
ID_1031486763150319616,apngo announce crore donation for Kerala Floods MahaaNews,Kerala
ID_900928755966681088,mandatory evacuation implement Victoria County Hurricane Harvey hit KSATnews,County Victoria Victoria County
ID_1107302237049667584,please like retweet message reach many people possible we need hand deck far need far much cycloneidaizw zimbabwe Bulawayo Harare,Bulawayo Bulawayo Harare Harare cycloneidaizw zimbabwe
ID_1001205140878188544,RT the late one person miss flash flooding strike historic Ellicott City Maryland,Ellicott Ellicott City Maryland RT
ID_1111880956879798272,CycloneIdai destroy Zimbabwe farm deepen food crisis News,Zimbabwe
ID_783385695784173568,go haiti hurricane help give food,haiti
ID_1030407748431663104,death toll cross KeralaFloods continue remain grim KeralaFloods KeralaFloodRelief KeralaFlood,
ID_722212836961861632,RT need help take donation Miami Fl Ecuador already volunteer help please h,Ecuador Fl Miami RT
ID_879534428611117056,in disaster relief team help calf affect flood SriLanka you help,SriLanka
ID_903365767944691712,statement UILa waiver grant student displace Hurricane Harvey order participate athletic competition,
ID_1033092505170919424,Muslims Christians take refuge temple give tasty payasam send home wellbeing assure meanwhile Hindus give shelter church mosque listen sermon azaan attempt make convert keralaflood,
ID_1168191111627755520,dorian central pressure record mb inch mercury Keep mind measurement mercury usually inch mb below inch bad mb storm deliver catastrophic damage warzone stuff,
ID_910689695671001088,you pay attention what s go Mexico right in need help earthquake,Mexico
ID_903505866887974912,Hurricane Harvey kill least people via Manyore Post,
ID_721882752862318592,RT EcuadorEarthquake shock image capture drone show destruction cause earthquake,RT EcuadorEarthquake
ID_901758426816110592,RT HurricaneHarvey a lot animal pet need help keep eye give hand do not let die Houston,Houston
ID_728734480786132992,devastating image damage Fort Mac NYTimes war photographer Tyler Hicks,Fort Mac
ID_1111288568398385152,for people around world want help country recover CycloneIdai information contribute cause,
ID_874484880465432576,since arrive June USSLakeErie Sailors support SriLanka humanitarian assistance operation wake flooding landslide,SriLanka
ID_769280498170490880,italyearthquake death toll hit state funeral plan rescue operation area call via,
ID_1036335088391213056,ARR donate CR KeralaFloodRelief keralaflood,
ID_1001454620747620352,Maryland Governor declare state emergency flash flooding HeatMap Column flood flooding flood,Maryland
ID_901228116928065536,check homeless especially drainage ditch many do not know come they re shelter bind HurricaneHarvey,
ID_908326647119609856,an earthquake strike part Virginia West Virginia appear leave little damage,Virginia West West Virginia
ID_771448062464045056,RT Tsunami warn issue magnitude earthquake hit New Zealand civil defence authority say,New New Zealand Zealand
ID_914999482193920000,Mexico problem earthquake many people die other do not house,Mexico
ID_730066926777536512,RT Officials survey damage wildfire Alberta the destroy home heartbreake Via,Alberta
ID_1110372936395849728,RT Iowa farmer send relief love aid Nebraska flood victim,Iowa Nebraska RT
ID_1026871661130215424,expert warn pollution area hit Attica wildfire KnewsCy KNEWS Greece Attica,Attica Greece KnewsCy
ID_768483401213079552,RT A dog rescue collapse building follow devastating ItalyEarthquake,RT
ID_906214260535111680,Hurricane Matthew damage forget Washington Harvey Irma take toll ncga ncpol ncgov,Washington
ID_721578672977813504,RT be not house collapse Town near epicenter Heavy damage Pedernales Ecuador Earthquake,Ecuador Pedernales RT
ID_907373768737218560,we bring dignity hope woman girls Barbuda suffer HurricaneIrma donate,Barbuda
ID_1115909327146106880,Indian Navy say INS Magar amphibious warfare vessel sail Port Beira Mozambique Mumbai relief material cyclonehit country,Mozambique Mumbai Port Beira Mozambique
ID_912421560509636608,RT Worlds brave dog rescue collapse build six day Mexico City earthquake,Mexico Mexico City
ID_1108128119880331264,report Beira on th March Central regional Mozambique particularly city Beira heavily affect Cyclone IDAI there extensive wind water damage city surround area loss live property,Beira Mozambique
ID_1167522856462254080,hurricanedorian Bahamas Prime Minister Hubert Minnis urge Bahamians live vulnerable area foolish try ride dorianhe say people need evacuate emergency personnel can not expect risk live travelalert hurricane bahamas,BahamaS Bahamas bahamas
ID_783696221672181760,Hurricane Matthew kill across caribbean haitian family affect agency say,
ID_913249534117113856,science Hurricane Maria damage threaten Arecibo observatory future,
ID_912436078526844928,our useless president be not damn thing help citizen Puerto Rico if fund donate contact,Puerto Puerto Rico Rico
ID_1111121403401531392,honor play great state Nebraska tmrw recently experience bad flooding history call make donation support American Red Cross NebraskaStrong,Nebraska
ID_797878671696478208,any update water supply brooklyn eqnz wgtnwaternz,brooklyn wgtnwaternz
ID_1107286886207447040,so many initiative collection donation victim CycloneIdai while good hope transparency accountability receipt distribution,
ID_729155340416225280,RT RT in wildfire evacuation pet need toobuild kit animal today WildfirePrepDay,RT
ID_1021728450321756160,Hellenic Red Cross team treat injured support search rescue effort Greecefires continue put life risk,
ID_797798960391782400,RT website detail evacuation zone you re unsure eqnz Libby,
ID_1065315638061629440,USDepartmentOfLabor announce week assist victim CaliforniaWildfires employmentrelate way employer CampFire HillFire WoosleyFire wildfire wildfirerelief calchamber,
ID_728564178311589888,RT BC wildfires combine evacuation order gpab,
ID_1167903204731785216,there s still time prepare smallbusiness HurricaneDorian disaster back business record update emergency communication plan photograph video asset insurance purpose,
ID_1030396189634482176,Kerala flood India our team reach flood hit indian state Kerala More update follow KeralaFlood KeralaFloodRelief to donate,India Kerala
